28.72421643386946, 77.18201781086557
28.707050713612308, 77.18058121236028
28.701950302551328, 77.16513168878303
28.696077934519586, 77.15257894987704
28.6857063776289, 77.1495963336585
28.6728487384841, 77.13923227816939
28.658087804646126, 77.1275163894696
28.65074421887716, 77.12432992506551
28.63711014755346, 77.129737258402
28.6241147013328, 77.13655006908127
28.608768907106555, 77.14032142328412
28.589413527585574, 77.16955714885361
28.57851604954644, 77.17573337953365
28.570231003407166, 77.18788623296315
28.57580457226703, 77.19850529601054
28.57357641800666, 77.20898804254062
28.568648542765423, 77.22025868494708
28.570575435689165, 77.23645676042257
28.56595366087301, 77.2505222644512
28.57216309331695, 77.25849915410974
28.589347225542944, 77.25714278089366
28.60422370159246, 77.28960954640907
28.605810851228412, 77.29873978581358
28.61361388065861, 77.30883409574389
28.6200747830683, 77.30525602907537
28.624858985241723, 77.304376264299
28.63195012792509, 77.31075992166403
28.646915020311827, 77.31589413969895
28.648525063059378, 77.30560518631931
28.65362764905314, 77.29562245289421
28.658005497421623, 77.29002200079847
28.664783740672696, 77.28479705790801
28.671926966420095, 77.27758326516182
28.68272344295145, 77.27479376748212
28.692088866381525, 77.27958463520656
28.702388196710384, 77.28598994769357
28.713239398129904, 77.29002935984016
28.721641803550014, 77.2895572910882
