28.673574421727135, 77.17029352487545
28.67161926363838, 77.15523484061907
28.672953515849247, 77.14606540661063
28.674143243650228, 77.13956088961106
28.674964673136394, 77.13058783495273
28.676369914015556, 77.11975895853357
28.6773207913783, 77.11239763334355
28.678620657054925, 77.10231738660859
28.679728039167248, 77.09274432292683
28.681045886937067, 77.08093487124742
28.681828994150152, 77.07398533595678
28.68234675261065, 77.06483856327262
28.68212708705785, 77.05624550140365
28.68224169047466, 77.04400449548396
28.682383313978054, 77.03048621159876
28.683397074399505, 77.01735822846184
28.685215121456768, 76.99620335383447
28.686830356555607, 76.97732627869479
28.687995112822172, 76.96413662730005
28.68924137977141, 76.95131397002169
28.690733067967024, 76.93548180630472
28.697409473310792, 76.91927523259513
