28.667485112023257, 77.22882301415405
28.656865668845327, 77.23666596364589
28.649715512493554, 77.23827528896223
28.64014726103588, 77.24048542906333
28.628389128315092, 77.24110770151897
28.625658107876024, 77.23372626252727
28.625017720385603, 77.21933819673451
28.6152268391806, 77.21230564560949
28.602145613796125, 77.22905285667372
28.5894167011797, 77.2334759170587
28.583165091037376, 77.23922727729104
28.57059022513075, 77.2364449071203
28.563941289008724, 77.23429914003185
28.555393294122844, 77.24194763548971
28.55140161542532, 77.25175798769398
28.54943438718623, 77.2591806852337
28.54439794592445, 77.26426929845546
28.54293415424121, 77.27500976178005
28.538123776379315, 77.2832796994697
28.52876563337409, 77.28826986940192
28.519524000933924, 77.29460571151067
28.503027813188822, 77.29950779251446
28.493692494228608, 77.30293034361458
28.478064608314504, 77.30485483657598
28.457707440948848, 77.30738029282652
28.448574594302897, 77.3080883959657
28.438013728188906, 77.3090083767995
28.422760717516784, 77.31028865570197
28.410776802236832, 77.31141764439043
28.397676361967847, 77.31232301823042
28.38597636820216, 77.31339976973678
28.37016622771236, 77.3149004140961
28.354470896055847, 77.31625319256409
28.33979124745477, 77.31643030915255
